,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
0,442,Emeka Okafor,PHI,36,2,1,1,6.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,1.0,0.0,0.0,0.5,2.8,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1,442,Gary Payton II,POR,25,2,1,1,8.1,2.0,1.0,2.5,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,0.0,0.0,6.7,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,442,Isaiah Cousins,UTA,24,2,2,0,2.7,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.5,4.6,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,442,Nick Johnson,SAS,25,3,2,1,8.5,2.0,0.3,2.0,16.7,0.0,0.7,0.0,1.3,2.0,66.7,0.0,0.3,0.3,1.3,0.3,1.0,0.3,1.0,8.1,0,0,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,
4,442,JaKarr Sampson,CHI,25,2,0,2,5.7,2.0,0.5,3.0,16.7,0.0,0.5,0.0,1.0,1.5,66.7,0.0,2.5,2.5,0.5,0.0,0.0,0.0,0.0,5.8,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,442,KJ McDaniels,OKC,25,1,1,0,4.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,442,Jonathan Isaac,ORL,21,1,0,1,9.4,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0,0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,442,Dzanan Musa,BKN,19,1,1,0,10.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.4,0,0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,442,Drew Eubanks,SAS,118,2,2,0,7.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,0.0,1.0,0.5,0.0,1.0,5.5,0,0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,442,Troy Caupain,ORL,22,2,1,1,4.5,2.0,1.0,2.5,40.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,4.9,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,442,Isaac Haas,UTA,23,1,1,0,1.9,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,442,Alex Caruso,LAL,24,4,1,3,9.7,2.0,0.8,2.3,33.3,0.0,0.5,0.0,0.5,0.5,100.0,0.0,1.0,1.0,1.0,0.3,1.5,0.0,0.8,9.0,0,0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,442,Robin Lopez,CHI,30,3,1,2,15.1,2.0,1.0,4.0,25.0,0.0,0.7,0.0,0.0,0.0,0.0,2.3,1.0,3.3,1.0,0.3,0.0,0.0,1.0,7.2,0,0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,442,Billy Preston,CLE,20,3,2,1,12.2,2.0,0.7,4.7,14.3,0.0,1.3,0.0,0.7,1.3,50.0,0.3,2.3,2.7,0.0,1.0,0.7,0.3,3.0,7.2,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,465,Vincent Edwards,HOU,22,3,2,1,5.3,1.7,0.7,1.7,40.0,0.3,1.3,25.0,0.0,0.0,0.0,0.7,0.3,1.0,0.7,0.0,0.0,0.3,0.0,4.9,0,0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
15,465,Jordan Loyd,TOR,25,3,2,1,9.7,1.7,0.7,3.7,18.2,0.3,1.3,25.0,0.0,0.0,0.0,0.3,2.0,2.3,0.3,1.0,0.3,0.0,1.0,5.0,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
16,465,Kevin Huerter,ATL,20,3,1,2,13.8,1.7,0.7,3.0,22.2,0.3,1.7,20.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,0.7,0.7,0.3,1.3,6.8,0,0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
17,465,Joel Berry II,LAL,23,3,0,3,6.0,1.7,0.7,1.3,50.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.7,0.0,0.0,0.0,2.9,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,469,Bryce Alford,OKC,23,2,2,0,2.0,1.5,0.5,1.5,33.3,0.5,1.0,50.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,0,0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,469,Jose Calderon,DET,37,2,1,1,12.7,1.5,0.5,2.0,25.0,0.0,1.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.5,2.8,0,0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
20,469,Cameron Oliver,POR,22,2,1,1,4.9,1.5,0.5,1.0,50.0,0.0,0.5,0.0,0.5,0.5,100.0,0.5,2.0,2.5,0.5,0.0,0.0,0.5,0.5,6.8,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
21,469,Tyler Davis,OKC,21,2,2,0,3.0,1.5,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,1.5,0.5,2.0,0.0,0.5,0.5,0.0,1.0,4.9,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
22,473,Chimezie Metu,SAS,21,3,2,1,11.5,1.3,0.3,2.0,16.7,0.0,0.0,0.0,0.7,0.7,100.0,0.3,2.3,2.7,0.7,0.7,0.3,1.0,2.0,8.9,0,0,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
23,473,Isaac Bonga,LAL,18,3,0,3,4.5,1.3,0.7,1.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1.0,0.7,0.7,0.0,0.0,0.3,2.9,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
24,473,Luke Kornet,NYK,23,3,2,1,9.1,1.3,0.3,2.7,12.5,0.3,2.0,16.7,0.3,0.7,50.0,0.7,1.0,1.7,0.3,1.0,0.3,1.3,1.7,7.8,0,0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,476,Eric Moreland,TOR,26,2,2,0,7.7,1.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.5,1.0,2.0,9.9,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,476,RJ Hunter,ATL,24,2,1,1,4.9,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,0,0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,476,Tyrius Walker,NYK,22,1,1,0,10.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,-1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,476,Yanyuhang Ding,DAL,25,1,1,0,8.6,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,476,Mikal Bridges,PHX,22,2,1,1,15.5,1.0,0.5,4.0,12.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,3.2,0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
30,476,Tyler Lydon,DEN,22,2,2,0,7.0,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,1.0,0.5,0.0,0.0,4.1,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
31,476,Davon Reed,PHX,23,3,1,2,6.7,1.0,0.3,2.3,14.3,0.0,1.0,0.0,0.3,0.7,50.0,0.7,0.3,1.0,0.3,0.7,0.0,0.0,2.0,2.0,0,0,-5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
32,476,DeVaughn Akoon-Purcell,DEN,25,2,2,0,2.4,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,3.1,0,0,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
