,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
0,400,Jakob Poeltl,SAS,22,3,2,1,15.5,3.3,1.7,2.7,62.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.3,1.3,0.3,0.0,1.7,8.3,0,0,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,Richaun Holmes,PHX,24,3,1,2,10.7,3.3,1.0,2.0,50.0,0.0,0.0,0.0,1.3,2.0,66.7,2.3,2.7,5.0,1.3,1.3,0.0,1.0,2.7,13.0,0,0,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2,400,Jevon Carter,MEM,23,3,2,1,16.1,3.3,1.3,5.3,25.0,0.3,2.7,12.5,0.3,0.7,50.0,0.3,1.7,2.0,1.3,0.7,0.7,0.0,2.7,9.1,0,0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,400,Johnathan Motley,LAC,23,3,3,0,4.5,3.3,1.3,2.0,66.7,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.3,0.3,0.0,0.7,0.3,0.0,0.7,4.1,0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,405,Semi Ojeleye,BOS,23,4,1,3,17.6,3.3,1.0,5.3,19.0,0.8,4.3,17.6,0.5,0.5,100.0,0.8,3.0,3.8,0.5,0.8,0.5,0.0,1.0,9.3,0,0,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,406,Reggie Hearn,DET,27,1,0,1,5.0,3.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2,0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,406,Jalen Jones,DAL,25,1,1,0,6.5,3.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2,0,0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,406,Bruno Caboclo,HOU,23,3,2,1,6.8,3.0,1.0,2.3,42.9,0.7,2.0,33.3,0.3,0.7,50.0,0.0,2.0,2.0,1.0,0.3,0.7,0.7,2.0,10.6,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,406,Chasson Randle,WAS,25,2,1,1,8.6,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.5,66.7,0.0,0.5,0.5,2.5,0.5,0.5,0.0,1.0,8.4,0,0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
9,406,George King,PHX,24,1,0,1,7.0,3.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.2,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,406,Ron Baker,NYK,25,4,3,1,10.6,3.0,1.0,1.3,80.0,0.5,0.8,66.7,0.5,0.5,100.0,0.0,0.8,0.8,1.0,0.3,1.5,0.0,1.0,9.7,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,406,Amile Jefferson,ORL,25,2,1,1,9.5,3.0,1.5,2.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4.0,4.5,0.0,0.5,0.0,0.0,1.0,7.9,0,0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
12,406,Ray Spalding,DAL,21,3,2,1,8.2,3.0,1.3,2.3,57.1,0.0,0.0,0.0,0.3,0.7,50.0,0.7,2.0,2.7,0.0,0.3,1.3,0.0,1.0,9.9,0,0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,
