Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,217.500000,218.000000,216.500000,218.000000,218.000000,3403000
2017-01-04,218.000000,218.500000,215.500000,216.000000,216.000000,3332000
2017-01-05,215.500000,218.000000,215.500000,218.000000,218.000000,3647000
2017-01-06,218.500000,222.000000,218.000000,220.000000,220.000000,4246000
2017-01-09,220.500000,221.000000,217.000000,217.000000,217.000000,2441000
2017-01-10,217.000000,218.000000,214.000000,214.500000,214.500000,3954000
2017-01-11,214.500000,216.000000,213.000000,215.500000,215.500000,3967000
2017-01-12,216.000000,217.500000,215.000000,217.000000,217.000000,2714000
2017-01-13,212.500000,215.000000,212.500000,215.000000,215.000000,3723000
2017-01-16,211.500000,212.500000,210.000000,210.500000,210.500000,4837000
2017-01-17,211.000000,213.500000,210.500000,213.500000,213.500000,3230000
2017-01-18,213.000000,213.500000,211.000000,211.500000,211.500000,4684000
2017-01-19,212.000000,213.000000,211.500000,213.000000,213.000000,3823000
2017-01-20,212.500000,213.000000,211.000000,211.500000,211.500000,3661000
2017-01-23,213.000000,215.000000,212.500000,214.500000,214.500000,3686000
2017-01-24,212.500000,215.000000,212.500000,213.500000,213.500000,5771000
2017-02-02,204.500000,207.500000,203.000000,204.500000,204.500000,17460000
2017-02-03,205.000000,209.000000,205.000000,207.000000,207.000000,7663000
2017-02-06,208.000000,214.000000,206.000000,212.000000,212.000000,9082000
2017-02-07,212.000000,218.000000,210.000000,218.000000,218.000000,8804000
2017-02-08,214.000000,217.000000,213.000000,213.500000,213.500000,8490000
2017-02-09,215.000000,215.500000,213.500000,215.000000,215.000000,4841000
2017-02-10,217.000000,217.500000,215.000000,215.500000,215.500000,6355000
2017-02-13,217.000000,218.000000,215.500000,217.000000,217.000000,5549000
2017-02-14,215.000000,217.500000,215.000000,217.000000,217.000000,4604000
2017-02-15,217.000000,218.000000,215.500000,216.500000,216.500000,5806000
2017-02-16,218.000000,218.000000,216.000000,217.000000,217.000000,5237000
2017-02-17,217.500000,227.000000,217.500000,225.000000,225.000000,15689000
2017-02-18,null,null,null,null,null,null
2017-02-20,227.000000,227.000000,224.000000,224.500000,224.500000,4617000
2017-02-21,225.500000,230.000000,225.000000,225.500000,225.500000,6929000
2017-02-22,228.000000,228.500000,225.000000,225.500000,225.500000,4512000
2017-02-23,226.000000,226.500000,223.500000,224.500000,224.500000,5733000
2017-02-24,225.000000,225.500000,223.000000,224.000000,224.000000,7611000
2017-03-01,226.000000,228.000000,224.000000,225.000000,225.000000,7513000
2017-03-02,227.000000,227.500000,222.500000,223.500000,223.500000,7700000
2017-03-03,223.000000,223.500000,218.500000,219.500000,219.500000,7710000
2017-03-06,218.000000,219.000000,216.000000,218.000000,218.000000,5254000
2017-03-07,216.000000,218.000000,216.000000,218.000000,218.000000,4281000
2017-03-08,218.000000,224.000000,218.000000,222.000000,222.000000,8795000
2017-03-09,222.000000,222.000000,218.000000,218.000000,218.000000,4509000
2017-03-10,219.000000,223.000000,216.000000,222.000000,222.000000,5633000
2017-03-13,225.000000,225.000000,220.500000,222.500000,222.500000,5828000
2017-03-14,223.000000,224.000000,221.000000,223.000000,223.000000,5670000
2017-03-15,223.000000,223.000000,220.000000,221.500000,221.500000,4497000
2017-03-16,223.000000,226.000000,222.500000,224.500000,224.500000,5465000
2017-03-17,225.000000,226.000000,224.000000,225.500000,225.500000,5994000
2017-03-20,225.000000,226.000000,224.000000,226.000000,226.000000,4087000
2017-03-21,227.000000,231.500000,226.500000,230.000000,230.000000,11710000
2017-03-22,227.000000,228.000000,225.000000,227.500000,227.500000,4936000
2017-03-23,226.500000,227.500000,223.500000,224.000000,224.000000,5857000
2017-03-24,222.000000,223.500000,222.000000,223.000000,223.000000,3290000
2017-03-27,222.000000,225.000000,221.000000,224.000000,224.000000,3507000
2017-03-28,225.000000,225.000000,221.000000,223.000000,223.000000,3138000
2017-03-29,222.000000,222.500000,218.000000,219.000000,219.000000,7769000
2017-03-30,218.500000,220.500000,218.000000,218.500000,218.500000,3256000
2017-03-31,217.500000,218.500000,214.500000,215.000000,215.000000,7071000
2017-04-05,214.000000,220.000000,214.000000,220.000000,220.000000,6211000
2017-04-06,219.000000,219.500000,216.000000,217.000000,217.000000,4412000
2017-04-07,217.000000,218.500000,215.000000,216.500000,216.500000,3697000
2017-04-10,216.500000,219.000000,216.000000,217.000000,217.000000,3905000
2017-04-11,217.000000,217.000000,212.000000,212.000000,212.000000,4660000
2017-04-12,212.000000,216.000000,212.000000,214.000000,214.000000,4489000
