,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
10,199,Skal Labissiere,SAC,22,3,1,2,19.3,8.0,3.0,7.7,39.1,0.7,1.7,40.0,1.3,2.0,66.7,2.0,1.7,3.7,0.7,2.0,0.0,0.0,3.0,11.4,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,199,Justin Holiday,CHI,29,3,1,2,20.6,8.0,3.3,10.0,33.3,1.3,6.3,21.1,0.0,0.0,0.0,0.3,3.0,3.3,0.3,0.0,0.3,0.7,0.3,15.5,0,0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,199,Derrick Favors,UTA,27,4,4,0,18.8,8.0,3.5,5.3,66.7,0.3,0.5,50.0,0.8,2.0,37.5,0.5,4.8,5.3,0.5,1.3,0.5,0.8,3.0,17.6,0,0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,199,Patrick Beverley,LAC,30,2,2,0,23.2,8.0,3.5,7.5,46.7,1.0,2.5,40.0,0.0,0.0,0.0,1.0,2.5,3.5,5.0,0.0,2.0,1.5,2.0,30.2,0,0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,
14,215,Dwayne Bacon,CHA,23,4,3,1,19.2,7.8,2.5,5.8,43.5,0.3,1.3,20.0,2.5,4.0,62.5,0.0,2.8,2.8,0.3,2.0,0.5,0.0,2.0,10.9,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
15,215,Jae Crowder,UTA,28,4,4,0,20.3,7.8,2.8,7.5,36.7,1.0,4.0,25.0,1.3,1.5,83.3,1.0,3.8,4.8,2.0,1.5,0.8,0.0,3.3,17.2,0,0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
16,215,Keita Bates-Diop,MIN,22,4,1,3,20.4,7.8,2.8,6.8,40.7,0.8,2.5,30.0,1.5,2.3,66.7,0.8,3.5,4.3,0.8,1.0,0.5,0.3,1.5,15.2,0,0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,218,Wendell Carter Jr.,CHI,19,3,1,2,22.2,7.7,3.3,6.3,52.6,0.3,0.7,50.0,0.7,1.3,50.0,1.0,3.7,4.7,2.7,1.3,0.7,0.3,3.7,18.9,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,218,Frank Jackson,NOP,20,3,0,3,13.4,7.7,2.7,8.7,30.8,1.3,4.3,30.8,1.0,1.3,75.0,0.3,1.7,2.0,0.3,0.3,0.0,0.0,3.0,10.2,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
19,218,Larry Nance Jr.,CLE,25,3,2,1,18.8,7.7,2.7,4.3,61.5,0.0,0.3,0.0,2.3,2.7,87.5,2.7,3.7,6.3,2.0,2.0,0.3,0.0,2.3,17.3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,218,Cedi Osman,CLE,23,3,2,1,15.1,7.7,2.7,6.7,40.0,1.0,3.3,30.0,1.3,1.3,100.0,0.7,4.3,5.0,2.7,0.3,0.0,0.0,1.7,17.3,0,0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,218,Garrett Temple,MEM,32,3,2,1,19.0,7.7,2.3,6.0,38.9,1.0,3.0,33.3,2.0,2.0,100.0,0.3,1.3,1.7,1.0,0.3,0.7,0.7,2.3,14.8,0,0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
22,223,Marcus Derrickson,GSW,22,2,1,1,16.5,7.5,3.0,7.0,42.9,1.5,3.5,42.9,0.0,0.0,0.0,0.5,4.5,5.0,0.5,1.0,0.0,0.0,2.0,13.3,0,0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,223,Duncan Robinson,MIA,24,4,1,3,20.1,7.5,2.5,6.5,38.5,2.0,5.8,34.8,0.5,0.8,66.7,0.3,2.3,2.5,0.5,0.5,0.3,0.0,2.3,11.5,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
24,223,Clint Capela,HOU,24,2,2,0,21.2,7.5,3.0,7.0,42.9,0.0,0.0,0.0,1.5,3.5,42.9,2.0,4.0,6.0,0.5,1.5,1.0,1.0,2.0,20.0,0,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,223,Treveon Graham,BKN,24,2,1,1,27.2,7.5,3.0,8.5,35.3,0.0,2.5,0.0,1.5,3.0,50.0,2.5,5.0,7.5,3.0,0.5,1.0,0.5,2.5,25.0,0,0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,223,Vince Carter,ATL,41,2,1,1,15.3,7.5,2.5,5.5,45.5,1.5,3.5,42.9,1.0,1.5,66.7,0.0,4.0,4.0,0.0,1.5,2.0,1.5,3.5,21.3,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
27,223,Omari Spellman,ATL,21,2,0,2,24.9,7.5,3.0,9.0,33.3,1.5,6.0,25.0,0.0,0.5,0.0,3.0,5.0,8.0,2.5,1.5,1.0,0.5,2.5,23.9,0,0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,229,Derrick White,SAS,24,3,2,1,17.3,7.3,2.7,7.3,36.4,0.3,2.3,14.3,1.7,1.7,100.0,0.3,2.3,2.7,1.7,1.3,0.3,0.7,2.0,14.7,0,0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,229,Wayne Selden,MEM,24,3,2,1,18.6,7.3,2.7,6.3,42.1,0.7,3.0,22.2,1.3,1.3,100.0,0.0,0.7,0.7,4.0,1.0,1.7,0.0,3.0,18.1,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
30,229,Jake Layman,POR,24,3,1,2,14.8,7.3,2.7,6.7,40.0,1.0,2.7,37.5,1.0,1.7,60.0,0.7,1.0,1.7,1.3,1.0,0.7,0.0,1.0,12.3,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
31,229,Serge Ibaka,TOR,29,3,2,1,15.1,7.3,3.0,6.0,50.0,0.3,1.7,20.0,1.0,1.0,100.0,1.0,4.3,5.3,1.0,1.3,0.0,1.3,3.3,17.9,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
32,233,Gorgui Dieng,MIN,28,4,1,3,19.0,7.3,3.3,8.3,39.4,0.0,1.5,0.0,0.8,1.0,75.0,2.0,4.8,6.8,0.8,1.3,0.8,1.0,2.0,20.5,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
33,233,Taj Gibson,MIN,33,4,1,3,18.9,7.3,3.3,4.8,68.4,0.0,0.0,0.0,0.8,1.5,50.0,1.3,2.5,3.8,1.3,1.5,0.3,0.3,2.8,13.6,0,0,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
34,233,Lance Thomas,NYK,30,4,3,1,19.1,7.3,3.0,5.5,54.5,0.8,1.3,60.0,0.5,0.8,66.7,0.0,1.5,1.5,0.8,0.3,0.8,0.8,2.0,14.4,0,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
35,233,Ekpe Udoh,UTA,31,4,4,0,12.0,7.3,3.0,4.0,75.0,0.0,0.0,0.0,1.3,1.3,100.0,2.0,3.3,5.3,1.3,0.0,0.3,0.3,1.3,16.9,1,0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
36,233,Kentavious Caldwell-Pope,LAL,25,4,1,3,23.5,7.3,2.3,6.3,36.0,0.5,3.5,14.3,2.3,2.3,100.0,0.0,3.3,3.3,1.3,1.8,1.0,0.0,2.8,14.3,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
37,238,Gordon Hayward,BOS,28,3,1,2,19.7,7.0,1.7,6.7,25.0,0.3,3.3,10.0,3.3,4.7,71.4,0.3,3.0,3.3,1.7,0.0,0.7,0.7,2.7,17.5,0,0,-12.7,,,,,,,,,,,,,,,,,,,,,,,,,,
38,238,Rodney Hood,CLE,25,2,2,0,18.8,7.0,1.5,5.5,27.3,0.5,2.0,25.0,3.5,4.0,87.5,0.5,1.5,2.0,0.5,1.5,0.5,0.5,2.0,11.7,0,0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
39,238,Derrick Walton Jr.,CHI,23,1,0,1,7.9,7.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,8.7,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,238,Donte DiVincenzo,MIL,21,2,2,0,19.8,7.0,3.0,10.5,28.6,0.5,4.5,11.1,0.5,2.0,25.0,1.0,4.0,5.0,3.0,1.0,0.5,0.5,2.0,19.5,0,0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
41,238,Brook Lopez,MIL,30,2,2,0,16.6,7.0,2.5,7.0,35.7,1.0,4.0,25.0,1.0,1.0,100.0,1.0,3.5,4.5,0.0,0.5,0.0,1.5,1.0,16.4,0,0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,238,Fred VanVleet,TOR,24,2,1,1,18.2,7.0,2.5,6.0,41.7,1.5,4.0,37.5,0.5,1.0,50.0,0.0,2.5,2.5,3.0,1.0,0.5,0.0,2.0,15.0,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,238,Juancho Hernangomez,DEN,23,3,3,0,18.1,7.0,2.3,5.0,46.7,1.7,3.7,45.5,0.7,0.7,100.0,0.7,2.0,2.7,0.7,2.0,0.3,1.3,2.7,14.2,0,0,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
44,238,Ben McLemore,SAC,25,3,1,2,17.7,7.0,2.7,6.0,44.4,1.0,3.3,30.0,0.7,1.0,66.7,0.3,1.3,1.7,0.7,1.0,0.3,0.3,3.3,11.0,0,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
45,238,Tristan Thompson,CLE,27,2,1,1,18.5,7.0,2.5,4.5,55.6,0.0,0.0,0.0,2.0,5.0,40.0,1.5,5.0,6.5,2.0,0.5,0.0,0.5,2.0,18.8,0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,238,Josh Okogie,MIN,20,4,1,3,21.7,7.0,1.3,4.8,26.3,0.3,1.3,20.0,4.3,5.0,85.0,0.5,4.0,4.5,1.0,0.8,0.8,1.0,1.8,18.4,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
47,238,Marcus Georges-Hunt,BOS,24,1,0,1,12.0,7.0,2.0,3.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,13.0,0,0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,249,Yante Maten,MIA,22,4,1,3,11.9,6.8,2.0,4.5,44.4,1.0,2.0,50.0,1.8,2.5,70.0,1.3,1.8,3.0,0.5,0.5,0.3,0.3,1.0,12.1,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
49,250,Troy Williams,NOP,23,3,0,3,8.6,6.7,2.7,6.0,44.4,0.7,2.7,25.0,0.7,1.3,50.0,0.7,0.7,1.3,0.3,1.0,0.7,0.0,0.7,9.8,0,0,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
