,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
0,149,Malcolm Brogdon,MIL,25,2,2,0,20.3,9.5,4.0,8.5,47.1,1.0,4.0,25.0,0.5,1.0,50.0,0.0,2.5,2.5,1.0,0.0,0.0,0.5,0.5,15.5,0,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,149,Jayson Tatum,BOS,20,4,1,3,19.8,9.5,3.5,10.5,33.3,0.8,2.3,33.3,1.8,2.0,87.5,0.3,3.5,3.8,0.5,0.8,0.8,0.3,2.0,17.0,0,0,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2,149,John Henson,MIL,27,2,2,0,12.1,9.5,3.0,4.0,75.0,0.5,1.0,50.0,3.0,3.0,100.0,1.5,1.0,2.5,1.5,0.5,0.5,2.5,3.0,23.3,0,0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
3,149,Tyus Jones,MIN,22,4,1,3,22.8,9.5,3.3,9.0,36.1,0.0,1.8,0.0,3.0,4.3,70.6,0.3,1.8,2.0,3.3,2.8,1.0,0.3,1.0,17.8,0,0,-5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
4,149,Myles Turner,IND,22,2,2,0,23.7,9.5,3.5,9.0,38.9,0.0,1.0,0.0,2.5,3.5,71.4,0.5,6.5,7.0,1.0,2.0,0.5,2.5,4.0,26.4,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,156,Wesley Matthews,DAL,31,3,2,1,24.2,9.3,2.7,8.3,32.0,1.7,4.3,38.5,2.3,3.3,70.0,0.3,3.7,4.0,2.3,0.7,1.0,0.0,1.7,20.0,0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,156,Kent Bazemore,ATL,29,3,1,2,24.9,9.3,3.0,7.7,39.1,1.3,4.7,28.6,2.0,3.0,66.7,0.0,4.3,4.3,3.0,1.7,1.3,1.3,1.7,25.4,0,0,-9.3,,,,,,,,,,,,,,,,,,,,,,,,,,
7,156,Willie Cauley-Stein,SAC,25,3,1,2,21.4,9.3,4.0,7.7,52.2,0.0,0.0,0.0,1.3,2.3,57.1,1.3,6.0,7.3,1.7,1.7,1.0,0.3,2.7,23.0,1,0,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
8,156,Jalen Brunson,DAL,22,3,2,1,12.1,9.3,3.0,5.7,52.9,1.0,1.7,60.0,2.3,4.0,58.3,0.7,1.3,2.0,2.0,1.0,1.3,0.0,2.0,17.7,0,0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,
9,156,Boban Marjanovic,LAC,30,3,3,0,6.7,9.3,3.0,3.7,81.8,0.0,0.3,0.0,3.3,3.7,90.9,1.7,1.3,3.0,0.3,1.3,0.0,0.7,1.0,14.1,0,0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
10,156,Jerian Grant,ORL,25,3,1,2,19.7,9.3,3.0,5.3,56.3,0.7,1.0,66.7,2.7,2.7,100.0,0.0,1.3,1.3,2.7,0.7,0.3,0.0,1.3,15.3,0,0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11,156,Glenn Robinson III,DET,24,3,1,2,19.8,9.3,3.3,9.0,37.0,0.7,2.7,25.0,2.0,2.3,85.7,2.3,2.0,4.3,1.0,0.7,1.0,0.3,1.7,19.4,0,0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,163,Ersan Ilyasova,MIL,31,1,1,0,11.4,9.0,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.8,0,0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
