,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
19,366,Channing Frye,CLE,35,1,1,0,7.3,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,14.5,0,0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,366,Mitchell Robinson,NYK,20,2,2,0,13.2,4.0,2.0,2.5,80.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.5,4.5,0.0,0.0,0.0,1.5,3.5,13.9,0,0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,366,Dragan Bender,PHX,20,3,1,2,13.7,4.0,0.7,3.3,20.0,0.3,2.3,14.3,2.3,3.0,77.8,0.7,1.7,2.3,1.0,2.0,0.0,0.7,3.0,8.3,0,0,-11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
22,366,Terrance Ferguson,OKC,20,3,2,1,21.2,4.0,1.7,2.7,62.5,0.7,1.7,40.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,0.3,0.3,0.0,2.3,8.3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,366,Evan Fournier,ORL,25,3,1,2,23.4,4.0,1.7,9.0,18.5,0.7,3.7,18.2,0.0,0.0,0.0,0.0,2.3,2.3,3.0,1.7,1.0,0.0,3.0,12.6,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
24,366,Jerryd Bayless,PHI,30,1,1,0,13.8,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,10.6,0,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,366,Chinanu Onuaku,POR,21,2,1,1,6.4,4.0,1.5,2.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.5,4.7,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,366,Ian Clark,NOP,27,3,0,3,15.3,4.0,1.7,7.7,21.7,0.7,4.3,15.4,0.0,0.0,0.0,0.0,1.0,1.0,1.7,1.7,0.3,0.0,1.3,7.0,0,0,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,
27,366,Kay Felder,TOR,23,2,2,0,7.4,4.0,0.5,2.5,20.0,0.0,1.5,0.0,3.0,3.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,4.2,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,366,Jerome Robinson,LAC,21,3,3,0,14.1,4.0,1.3,4.3,30.8,0.7,1.7,40.0,0.7,0.7,100.0,0.3,0.7,1.0,1.3,1.0,0.3,0.0,1.7,7.2,0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,366,Jeff Roberson,BOS,118,2,0,2,6.7,4.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.8,0,0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
30,366,Donald Sloan,DEN,30,3,3,0,8.9,4.0,1.3,3.0,44.4,0.3,1.7,20.0,1.0,1.3,75.0,0.0,1.0,1.0,1.7,2.0,0.0,0.0,0.7,5.7,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
31,366,Thomas Robinson,ATL,27,2,1,1,6.1,4.0,1.0,1.5,66.7,0.0,0.0,0.0,2.0,2.5,80.0,0.0,1.5,1.5,0.0,1.0,0.0,0.0,1.0,4.8,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,366,Jaylen Adams,ATL,22,3,1,2,10.5,4.0,1.3,3.7,36.4,1.3,3.0,44.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.0,2.3,6.7,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
33,366,Wade Baldwin IV,POR,22,3,1,2,13.6,4.0,0.7,3.0,22.2,0.0,0.7,0.0,2.7,3.0,88.9,1.0,0.7,1.7,1.7,2.7,0.7,0.3,1.7,8.8,0,0,-12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
34,366,Jarell Martin,ORL,24,3,1,2,12.6,4.0,1.7,4.0,41.7,0.0,0.7,0.0,0.7,0.7,100.0,0.7,3.0,3.7,0.7,2.0,0.3,0.3,4.3,9.4,0,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
35,366,Theo Pinson,BKN,22,1,0,1,15.1,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,366,Derrick Jones Jr.,MIA,21,2,0,2,13.1,4.0,2.0,4.5,44.4,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0,2.5,1.0,1.0,0.5,0.5,4.5,10.5,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37,366,Miles Plumlee,ATL,30,3,1,2,14.9,4.0,2.0,4.3,46.2,0.0,0.0,0.0,0.0,0.7,0.0,1.3,3.0,4.3,0.7,2.0,0.3,0.3,2.3,10.2,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
38,366,Allen Crabbe,BKN,26,2,1,1,11.4,4.0,1.5,4.0,37.5,1.0,3.5,28.6,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,2.0,5.8,0,0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,390,Salah Mejri,DAL,32,3,2,1,11.5,3.7,1.7,3.3,50.0,0.0,0.0,0.0,0.3,1.0,33.3,0.7,1.3,2.0,1.0,1.0,0.0,0.3,3.0,7.6,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
40,390,Wenyen Gabriel,SAC,21,3,1,2,9.3,3.7,1.3,4.0,33.3,0.3,1.0,33.3,0.7,1.3,50.0,1.3,3.3,4.7,0.0,1.0,0.7,0.7,1.3,12.3,0,0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
41,390,Troy Daniels,PHX,27,3,1,2,14.5,3.7,1.3,4.7,28.6,1.0,3.7,27.3,0.0,0.0,0.0,0.0,1.3,1.3,0.3,0.3,0.7,0.0,2.3,7.4,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
42,390,Jaron Blossomgame,SAS,25,3,2,1,6.3,3.7,1.3,2.0,66.7,0.0,0.0,0.0,1.0,1.7,60.0,0.7,1.0,1.7,0.0,0.3,0.0,0.0,0.3,5.3,0,0,-8.7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,394,Svi Mykhailiuk,LAL,21,4,1,3,10.8,3.5,1.3,4.0,31.3,0.5,2.5,20.0,0.5,0.5,100.0,0.0,1.0,1.0,0.8,1.0,0.3,0.0,0.5,5.6,0,0,-11.8,,,,,,,,,,,,,,,,,,,,,,,,,,
44,394,Okaro White,SAS,26,2,1,1,6.7,3.5,1.0,3.0,33.3,0.0,0.5,0.0,1.5,2.0,75.0,1.5,0.0,1.5,0.5,0.0,0.0,0.0,0.5,6.1,0,0,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
45,394,Avery Bradley,LAC,27,2,2,0,25.1,3.5,1.5,8.0,18.8,0.5,5.0,10.0,0.0,0.0,0.0,2.0,0.5,2.5,4.0,2.5,1.5,0.0,3.0,14.5,0,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,394,Brandon McCoy,NOP,20,2,0,2,7.2,3.5,1.5,4.5,33.3,0.0,0.5,0.0,0.5,2.0,25.0,1.5,2.5,4.0,0.0,1.0,0.0,0.0,1.5,7.3,0,0,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
47,394,Kalin Lucas,SAC,29,2,0,2,11.5,3.5,1.0,6.5,15.4,0.5,1.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,4.0,0.5,0.0,0.0,0.5,10.2,0,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
48,394,Kendrick Nunn,GSW,23,2,1,1,10.3,3.5,1.5,5.0,30.0,0.5,2.5,20.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,9.5,0,0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,400,Gary Trent Jr.,POR,19,3,1,2,12.0,3.3,1.3,6.3,21.1,0.7,2.3,28.6,0.0,0.0,0.0,0.0,0.3,0.3,1.7,1.0,0.3,0.0,2.0,6.2,0,0,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
