Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,3805.000000,3810.000000,3780.000000,3795.000000,3795.000000,214000
2017-01-04,3815.000000,3820.000000,3780.000000,3780.000000,3780.000000,339000
2017-01-05,3840.000000,4050.000000,3840.000000,4050.000000,4050.000000,1602000
2017-01-06,4050.000000,4155.000000,4025.000000,4145.000000,4145.000000,1051000
2017-01-09,4175.000000,4245.000000,3995.000000,4010.000000,4010.000000,784000
2017-01-10,3990.000000,4135.000000,3990.000000,4135.000000,4135.000000,513000
2017-01-11,4180.000000,4230.000000,4170.000000,4170.000000,4170.000000,627000
2017-01-12,4140.000000,4240.000000,4130.000000,4240.000000,4240.000000,571000
2017-01-13,4240.000000,4240.000000,4175.000000,4240.000000,4240.000000,618000
2017-01-16,4220.000000,4250.000000,4195.000000,4250.000000,4250.000000,313000
2017-01-17,4260.000000,4410.000000,4260.000000,4400.000000,4400.000000,784000
2017-01-18,4390.000000,4450.000000,4370.000000,4445.000000,4445.000000,574000
2017-01-19,4410.000000,4420.000000,4275.000000,4295.000000,4295.000000,701000
2017-01-20,4280.000000,4390.000000,4220.000000,4390.000000,4390.000000,717000
2017-01-23,4380.000000,4455.000000,4335.000000,4355.000000,4355.000000,538000
2017-01-24,4440.000000,4475.000000,4400.000000,4450.000000,4450.000000,773000
2017-02-02,4550.000000,4580.000000,4490.000000,4550.000000,4550.000000,1105000
2017-02-03,4530.000000,4560.000000,4450.000000,4490.000000,4490.000000,542000
2017-02-06,4500.000000,4520.000000,4425.000000,4505.000000,4505.000000,416000
2017-02-07,4520.000000,4525.000000,4455.000000,4480.000000,4480.000000,414000
2017-02-08,4485.000000,4530.000000,4470.000000,4470.000000,4470.000000,385000
2017-02-09,4515.000000,4630.000000,4500.000000,4610.000000,4610.000000,692000
2017-02-10,4610.000000,4810.000000,4610.000000,4740.000000,4740.000000,675000
2017-02-13,4730.000000,4780.000000,4685.000000,4705.000000,4705.000000,320000
2017-02-14,4660.000000,4770.000000,4660.000000,4715.000000,4715.000000,495000
2017-02-15,4715.000000,4735.000000,4695.000000,4695.000000,4695.000000,344000
2017-02-16,4715.000000,4780.000000,4540.000000,4560.000000,4560.000000,731000
2017-02-17,4585.000000,4625.000000,4530.000000,4530.000000,4530.000000,653000
2017-02-18,null,null,null,null,null,null
2017-02-20,4510.000000,4650.000000,4480.000000,4495.000000,4495.000000,465000
2017-02-21,4515.000000,4560.000000,4495.000000,4560.000000,4560.000000,235000
2017-02-22,4640.000000,4730.000000,4635.000000,4680.000000,4680.000000,603000
2017-02-23,4725.000000,4800.000000,4720.000000,4745.000000,4745.000000,458000
2017-02-24,4745.000000,4745.000000,4560.000000,4560.000000,4560.000000,624000
2017-03-01,4510.000000,4555.000000,4475.000000,4475.000000,4475.000000,700000
2017-03-02,4560.000000,4600.000000,4450.000000,4485.000000,4485.000000,564000
2017-03-03,4450.000000,4535.000000,4450.000000,4465.000000,4465.000000,310000
2017-03-06,4530.000000,4560.000000,4495.000000,4500.000000,4500.000000,360000
2017-03-07,4500.000000,4535.000000,4400.000000,4445.000000,4445.000000,382000
2017-03-08,4480.000000,4490.000000,4410.000000,4440.000000,4440.000000,309000
2017-03-09,4455.000000,4485.000000,4390.000000,4485.000000,4485.000000,329000
2017-03-10,4470.000000,4505.000000,4435.000000,4505.000000,4505.000000,268000
2017-03-13,4525.000000,4660.000000,4525.000000,4650.000000,4650.000000,529000
2017-03-14,4695.000000,4710.000000,4615.000000,4645.000000,4645.000000,302000
2017-03-15,4640.000000,4640.000000,4570.000000,4590.000000,4590.000000,319000
2017-03-16,4640.000000,4680.000000,4640.000000,4665.000000,4665.000000,318000
2017-03-17,4685.000000,4760.000000,4650.000000,4760.000000,4760.000000,287000
2017-03-20,4750.000000,4760.000000,4710.000000,4720.000000,4720.000000,167000
2017-03-21,4750.000000,4850.000000,4750.000000,4810.000000,4810.000000,398000
2017-03-22,4725.000000,4765.000000,4685.000000,4740.000000,4740.000000,408000
2017-03-23,4795.000000,4800.000000,4740.000000,4750.000000,4750.000000,161000
2017-03-24,4785.000000,4795.000000,4730.000000,4790.000000,4790.000000,248000
2017-03-27,4785.000000,4815.000000,4740.000000,4795.000000,4795.000000,194000
2017-03-28,4800.000000,4815.000000,4685.000000,4735.000000,4735.000000,374000
2017-03-29,4750.000000,4750.000000,4690.000000,4690.000000,4690.000000,345000
2017-03-30,4715.000000,4740.000000,4690.000000,4690.000000,4690.000000,276000
2017-03-31,4690.000000,4790.000000,4690.000000,4780.000000,4780.000000,284000
2017-04-05,4820.000000,4840.000000,4715.000000,4820.000000,4820.000000,485000
2017-04-06,4675.000000,4705.000000,4600.000000,4600.000000,4600.000000,866000
2017-04-07,4600.000000,4705.000000,4540.000000,4700.000000,4700.000000,650000
2017-04-10,4730.000000,4730.000000,4615.000000,4615.000000,4615.000000,223000
2017-04-11,4585.000000,4635.000000,4520.000000,4520.000000,4520.000000,381000
2017-04-12,4520.000000,4540.000000,4435.000000,4475.000000,4475.000000,564000
2017-04-13,4425.000000,4495.000000,4385.000000,4410.000000,4410.000000,573000
2017-04-14,4650.000000,4820.000000,4630.000000,4800.000000,4800.000000,1271000
2017-04-17,4815.000000,4815.000000,4730.000000,4780.000000,4780.000000,346000
2017-04-18,4810.000000,4810.000000,4765.000000,4780.000000,4780.000000,242000
2017-04-19,4745.000000,4760.000000,4720.000000,4720.000000,4720.000000,305000
2017-04-20,4720.000000,4810.000000,4700.000000,4725.000000,4725.000000,338000
2017-04-21,4795.000000,4885.000000,4780.000000,4875.000000,4875.000000,653000
