Date,Open,High,Low,Close,Adj Close,Volume
2017-04-06,82.750000,83.209999,82.459999,83.010002,78.271477,9554900
2017-04-07,83.239998,83.360001,82.680000,82.760002,78.035759,8909600
2017-04-10,83.120003,83.470001,82.919998,83.129997,78.384636,8885300
2017-04-11,83.080002,83.169998,82.419998,82.839996,78.111183,8576500
2017-04-12,82.860001,83.349998,82.699997,82.970001,78.233765,9516100
2017-04-13,82.720001,82.730003,81.570000,81.690002,77.026833,8667900
2017-04-17,81.849998,81.970001,81.440002,81.580002,76.923119,9577200
2017-04-18,81.320000,81.820000,81.029999,81.050003,76.423370,8821400
2017-04-19,81.169998,81.510002,80.300003,80.489998,75.895332,10764400
2017-04-20,80.949997,81.739998,80.699997,81.010002,76.385658,11649100
2017-04-21,80.930000,81.000000,80.470001,80.690002,76.083923,9816700
2017-04-24,81.279999,81.400002,80.809998,81.110001,76.479942,8729700
2017-04-25,81.430000,81.930000,81.279999,81.730003,77.064560,10733800
2017-04-26,81.519997,82.330002,81.389999,81.400002,76.753403,9445900
2017-04-27,81.070000,81.300003,80.940002,81.260002,76.621384,12385300
2017-04-28,82.459999,82.489998,81.559998,81.650002,76.989128,12072200
2017-05-01,81.510002,82.209999,81.480003,82.059998,77.375725,8664100
2017-05-02,82.139999,82.589996,81.900002,82.050003,77.366287,9102900
2017-05-03,81.970001,83.070000,81.910004,82.699997,77.979179,10289000
2017-05-04,82.290001,82.360001,81.400002,81.639999,76.979683,16164500
2017-05-05,81.629997,82.239998,81.610001,82.019997,77.337997,10213000
2017-05-08,82.000000,82.940002,82.000000,82.889999,78.158333,8097100
2017-05-09,82.959999,83.000000,82.160004,82.309998,77.611435,8647100
2017-05-10,82.120003,82.370003,81.650002,81.910004,77.963623,9520300
2017-05-11,82.589996,82.709999,82.099998,82.610001,78.629890,10047300
2017-05-12,82.389999,82.709999,82.250000,82.550003,78.572784,7480200
2017-05-15,83.000000,83.180000,82.650002,82.800003,78.810738,10881500
2017-05-16,82.900002,83.230003,82.449997,82.550003,78.572784,9574200
2017-05-17,82.550003,83.040001,81.959999,81.989998,78.039764,11151100
2017-05-18,81.769997,82.150002,81.419998,81.750000,77.811333,9905800
2017-05-19,82.000000,82.089996,81.690002,81.930000,77.982658,13028500
2017-05-22,82.110001,82.330002,81.930000,82.290001,78.325310,9218700
2017-05-23,82.320000,82.889999,82.239998,82.580002,78.601341,6857200
2017-05-24,82.419998,82.540001,82.010002,82.290001,78.325310,8136000
2017-05-25,82.330002,82.709999,81.519997,81.750000,77.811333,12370900
2017-05-26,81.610001,81.800003,80.830002,81.550003,77.620964,8227100
2017-05-30,81.279999,81.339996,81.040001,81.099998,77.192635,8973600
2017-05-31,80.940002,80.949997,80.470001,80.500000,76.621552,13572300
2017-06-01,80.370003,80.900002,80.190002,80.699997,76.811905,9884100
2017-06-02,80.589996,80.680000,79.260002,79.500000,75.669739,21687300
2017-06-05,79.440002,80.389999,79.400002,80.120003,76.259857,11527100
2017-06-06,80.300003,81.320000,80.220001,81.209999,77.297348,12208600
2017-06-07,81.050003,81.400002,80.339996,80.910004,77.011795,13096500
2017-06-08,80.910004,81.080002,80.489998,80.620003,76.735771,11720700
2017-06-09,81.150002,82.139999,80.690002,82.129997,78.173019,13553900
2017-06-12,82.129997,83.690002,82.129997,82.930000,78.934479,18172900
2017-06-13,82.849998,83.269997,82.570000,82.959999,78.963028,12175500
2017-06-14,82.809998,82.820000,81.559998,82.070000,78.115913,13714000
2017-06-15,81.779999,82.400002,81.580002,82.260002,78.296761,11862600
2017-06-16,82.610001,83.540001,82.199997,83.489998,79.467491,39726100
2017-06-19,83.489998,83.489998,82.550003,82.760002,78.772659,10445700
2017-06-20,82.070000,82.470001,81.410004,82.309998,78.344337,13232600
2017-06-21,82.040001,82.629997,81.139999,81.440002,77.516266,11422300
2017-06-22,81.449997,81.580002,80.900002,81.080002,77.173615,8139900
2017-06-23,80.849998,81.690002,80.760002,81.610001,77.678070,10611200
2017-06-26,81.570000,81.750000,80.910004,81.239998,77.325890,7718700
2017-06-27,81.449997,81.730003,81.110001,81.110001,77.202164,9221600
2017-06-28,81.410004,81.760002,81.190002,81.529999,77.601929,9189700
2017-06-29,81.370003,81.839996,80.410004,80.699997,76.811905,20525100
2017-06-30,81.080002,81.239998,80.699997,80.730003,76.840477,14000600
2017-07-03,80.790001,82.489998,80.720001,82.099998,78.144463,8422300
2017-07-05,81.680000,81.680000,80.519997,80.849998,76.954689,9830800
2017-07-06,80.860001,81.080002,80.089996,80.120003,76.259857,9822400
2017-07-07,80.199997,80.599998,79.809998,80.220001,76.355049,10777800
2017-07-10,80.000000,80.410004,79.959999,80.160004,76.297943,6338300
2017-07-11,80.330002,80.750000,80.040001,80.599998,76.716736,9681100
2017-07-12,81.190002,81.519997,80.750000,80.959999,77.059402,7974000
2017-07-13,80.970001,81.089996,80.730003,80.970001,77.068909,5582300
2017-07-14,81.000000,81.410004,80.769997,81.279999,77.363968,7497200
2017-07-17,81.000000,81.430000,80.830002,80.860001,76.964203,7914700
2017-07-18,81.019997,81.080002,80.410004,80.599998,76.716736,8046100
2017-07-19,80.440002,80.870003,80.269997,80.849998,76.954689,9393200
2017-07-20,80.970001,81.489998,80.750000,80.860001,76.964203,9681000
2017-07-21,80.650002,80.839996,80.000000,80.120003,76.259857,12268600
2017-07-24,80.059998,80.220001,79.760002,79.870003,76.021904,9403000
2017-07-25,80.769997,81.050003,80.269997,80.269997,76.402626,11465300
2017-07-26,80.580002,80.900002,80.199997,80.370003,76.497810,10465100
2017-07-27,80.239998,80.879997,79.900002,80.830002,76.935646,11149700
2017-07-28,79.650002,79.919998,78.269997,79.599998,75.764908,22800800
2017-07-31,79.830002,80.389999,79.599998,80.040001,76.183723,12820200
2017-08-01,80.160004,80.540001,79.970001,80.169998,76.307449,10421200
2017-08-02,79.900002,80.639999,79.800003,80.599998,76.716736,10410100
2017-08-03,80.339996,80.820000,80.300003,80.489998,76.612030,10136700
2017-08-04,80.440002,80.559998,80.050003,80.209999,76.345512,8292200
2017-08-07,80.169998,80.169998,79.860001,80.160004,76.297943,7893800
2017-08-08,80.019997,80.220001,79.830002,79.959999,76.107567,9028400
2017-08-09,80.250000,80.349998,79.779999,80.209999,76.345512,8087100
2017-08-10,79.760002,79.779999,78.910004,78.970001,75.893837,12580300
2017-08-11,79.209999,79.250000,78.199997,78.209999,75.163437,10192400
2017-08-14,78.620003,78.790001,78.120003,78.230003,75.182655,8862500
2017-08-15,78.120003,78.250000,77.680000,78.040001,75.000061,10350900
2017-08-16,78.040001,78.169998,77.309998,77.470001,74.452263,9117100
2017-08-17,77.260002,77.279999,76.209999,76.260002,73.289406,13400400
2017-08-18,76.180000,77.110001,76.050003,76.639999,73.654594,14324300
2017-08-21,76.470001,76.620003,76.080002,76.379997,73.404716,10084900
2017-08-22,76.550003,77.330002,76.529999,76.739998,73.750694,9503600
2017-08-23,76.699997,77.010002,76.470001,76.610001,73.625763,7054300
2017-08-24,76.500000,76.650002,76.199997,76.330002,73.356667,8678300
2017-08-25,76.559998,77.129997,76.430000,76.720001,73.731483,6844900
2017-08-28,76.900002,76.940002,76.260002,76.470001,73.491219,8229700
2017-08-29,76.209999,76.489998,76.080002,76.449997,73.471992,7060400
2017-08-30,76.239998,76.449997,76.059998,76.099998,73.135628,8218000
2017-08-31,76.269997,76.489998,76.050003,76.330002,73.356667,15641700
2017-09-01,76.370003,76.849998,76.320000,76.570000,73.587311,7361100
2017-09-05,76.639999,77.360001,76.610001,77.180000,74.173561,12784800
2017-09-06,77.889999,79.220001,77.580002,78.779999,75.711243,18574400
2017-09-07,79.019997,79.330002,78.610001,79.029999,75.951500,9836400
2017-09-08,79.010002,79.040001,78.629997,78.820000,75.749680,8436000
2017-09-11,79.410004,79.419998,78.900002,79.250000,76.162926,12955800
2017-09-12,79.400002,79.690002,79.239998,79.500000,76.403191,7644400
2017-09-13,79.500000,79.769997,79.379997,79.769997,76.662666,8369700
2017-09-14,79.849998,80.230003,79.769997,80.089996,76.970200,9072600
2017-09-15,80.120003,80.209999,79.550003,80.070000,76.950981,16043700
2017-09-18,79.790001,80.139999,79.699997,80.089996,76.970200,8594400
2017-09-19,80.059998,80.389999,79.989998,80.220001,77.095146,9277100
2017-09-20,80.279999,80.660004,80.260002,80.550003,77.412292,10606900
2017-09-21,80.489998,80.529999,79.760002,79.889999,76.777992,11984200
2017-09-22,79.720001,80.300003,79.669998,79.919998,76.806824,10205800
2017-09-25,80.029999,81.000000,79.980003,80.980003,77.825539,10496600
2017-09-26,80.709999,81.000000,80.559998,80.889999,77.739052,8755100
2017-09-27,80.889999,81.449997,80.790001,81.430000,78.258003,9724500
2017-09-28,81.629997,82.449997,81.559998,82.190002,78.988403,15581700
2017-09-29,81.940002,82.059998,81.580002,81.980003,78.786591,9944000
2017-10-02,81.300003,81.820000,81.250000,81.629997,78.450203,6777900
2017-10-03,81.410004,81.970001,81.300003,81.760002,78.575150,6082000
2017-10-04,81.800003,81.870003,81.449997,81.790001,78.603981,6357100
2017-10-05,81.720001,82.239998,81.589996,82.019997,78.825020,7375900
2017-10-06,81.769997,81.889999,81.360001,81.709999,78.527092,6070600
2017-10-09,81.839996,82.180000,81.760002,82.029999,78.834625,7489900
2017-10-10,82.339996,82.739998,82.089996,82.260002,79.055679,7218500
2017-10-11,82.160004,82.739998,82.139999,82.599998,79.382431,7023700
2017-10-12,82.309998,82.500000,82.169998,82.430000,79.219055,6647500
2017-10-13,82.730003,83.080002,82.360001,82.410004,79.199837,7180000
2017-10-16,82.699997,82.949997,82.540001,82.809998,79.584251,5734000
2017-10-17,82.629997,82.970001,82.540001,82.959999,79.728401,6444100
2017-10-18,82.959999,83.389999,82.540001,82.760002,79.536194,6367100
2017-10-19,82.349998,83.050003,82.330002,82.739998,79.516975,7945500
2017-10-20,82.849998,83.129997,82.620003,83.110001,79.872566,9574100
2017-10-23,83.150002,83.760002,83.040001,83.239998,79.997505,9829900
2017-10-24,83.550003,83.809998,83.309998,83.470001,80.218536,7551200
2017-10-25,83.449997,83.730003,82.949997,83.169998,79.930229,9153300
2017-10-26,83.370003,83.650002,83.110001,83.470001,80.218536,9154500
2017-10-27,83.000000,84.239998,82.010002,83.709999,80.449196,14866200
2017-10-30,83.709999,83.949997,83.410004,83.540001,80.285812,7811100
2017-10-31,83.650002,83.680000,83.169998,83.349998,80.103218,9754200
2017-11-01,83.389999,83.940002,83.260002,83.870003,80.602959,9430000
2017-11-02,83.599998,83.709999,82.910004,83.529999,80.276199,7775500
2017-11-03,83.419998,83.639999,83.160004,83.180000,79.939842,6903500
2017-11-06,83.300003,83.870003,83.059998,83.750000,80.487633,9276700
2017-11-07,83.739998,83.820000,83.029999,83.580002,80.324265,8471800
2017-11-08,83.360001,83.500000,82.860001,83.470001,80.218536,8691600
2017-11-09,83.300003,84.139999,83.080002,83.970001,80.699059,10528800
2017-11-10,83.010002,83.080002,82.419998,82.940002,80.446877,8693700
2017-11-13,82.650002,83.089996,82.599998,82.889999,80.398376,6720400
2017-11-14,82.419998,82.750000,82.089996,82.239998,79.767914,9251700
2017-11-15,81.750000,82.089996,81.150002,81.209999,78.768883,9663600
2017-11-16,80.440002,80.849998,80.150002,80.559998,78.138420,10527200
2017-11-17,80.320000,80.660004,80.160004,80.239998,77.828033,9536400
2017-11-20,80.230003,80.639999,80.010002,80.550003,78.128723,8468600
2017-11-21,80.690002,81.250000,80.639999,80.870003,78.439102,8838400
2017-11-22,81.160004,81.410004,81.050003,81.099998,78.662178,7941600
2017-11-24,81.440002,81.699997,81.220001,81.419998,78.972565,3851300
2017-11-27,81.320000,81.400002,81.019997,81.110001,78.671883,9127500
2017-11-28,81.410004,82.000000,81.309998,81.669998,79.215050,9794600
2017-11-29,81.650002,82.309998,81.480003,82.269997,79.797012,9725000
2017-11-30,82.449997,83.400002,82.410004,83.290001,80.786354,18592700
2017-12-01,83.440002,84.129997,82.410004,83.459999,80.951241,13779300
2017-12-04,83.209999,84.180000,83.000000,83.570000,81.057938,12597700
2017-12-05,83.410004,83.769997,82.709999,82.889999,80.398376,9357200
2017-12-06,82.849998,83.199997,82.209999,82.279999,79.806709,13398900
2017-12-07,82.400002,82.620003,82.169998,82.550003,80.068604,11359600
2017-12-08,82.489998,82.900002,82.260002,82.660004,80.175301,11988600
2017-12-11,83.040001,83.250000,82.739998,83.029999,80.534172,8760700
2017-12-12,82.889999,83.379997,82.699997,82.760002,80.272285,11307000
2017-12-13,82.610001,83.300003,82.480003,83.120003,80.621468,10172700
2017-12-14,83.029999,83.330002,82.889999,82.900002,80.408081,9492400
2017-12-15,83.160004,83.279999,82.870003,83.029999,80.534172,26582300
2017-12-18,83.180000,83.669998,82.910004,82.940002,80.446877,9363500
2017-12-19,83.029999,83.169998,82.330002,82.440002,79.961906,10285100
2017-12-20,82.599998,83.139999,82.519997,82.870003,80.378983,10620300
2017-12-21,83.349998,84.269997,82.959999,83.849998,81.329521,13578100
2017-12-22,83.879997,84.019997,83.599998,83.970001,81.445915,10065900
2017-12-26,83.959999,84.360001,83.900002,83.980003,81.455620,4777200
2017-12-27,83.989998,84.099998,83.739998,83.900002,81.378021,7000600
2017-12-28,83.980003,84.050003,83.800003,84.019997,81.494408,7495300
2017-12-29,84.000000,84.199997,83.639999,83.639999,81.125839,8463500
