Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,181.500000,183.500000,181.000000,183.000000,183.000000,22630000
2017-01-04,183.000000,184.000000,181.500000,183.000000,183.000000,24369000
2017-01-05,182.000000,183.500000,181.500000,183.500000,183.500000,20979000
2017-01-06,184.000000,184.500000,183.500000,184.000000,184.000000,22443000
2017-01-09,184.000000,185.000000,183.000000,184.000000,184.000000,18569000
2017-01-10,184.500000,185.500000,183.500000,184.000000,184.000000,20198000
2017-01-11,185.000000,185.000000,181.500000,182.000000,182.000000,29107000
2017-01-12,182.500000,185.500000,182.500000,184.500000,184.500000,41130000
2017-01-13,180.500000,182.500000,180.500000,181.500000,181.500000,52352000
2017-01-16,180.000000,180.500000,179.000000,179.500000,179.500000,30756000
2017-01-17,180.500000,181.000000,179.500000,181.000000,181.000000,13159000
2017-01-18,180.500000,181.000000,179.500000,181.000000,181.000000,23693000
2017-01-19,179.500000,181.000000,179.500000,180.500000,180.500000,24627000
2017-01-20,181.000000,181.500000,180.500000,181.000000,181.000000,23429000
2017-01-23,182.500000,185.000000,182.500000,185.000000,185.000000,36992000
2017-01-24,185.000000,186.500000,184.500000,185.500000,185.500000,55022000
2017-02-02,188.000000,188.500000,184.000000,184.500000,184.500000,94089000
2017-02-03,186.000000,186.000000,183.500000,184.500000,184.500000,29518000
2017-02-06,184.500000,185.500000,184.000000,184.500000,184.500000,24779000
2017-02-07,183.500000,185.000000,183.000000,184.500000,184.500000,23616000
2017-02-08,183.500000,184.500000,183.000000,183.500000,183.500000,29168000
2017-02-09,184.000000,185.500000,183.500000,184.000000,184.000000,18967000
2017-02-10,184.500000,185.500000,184.000000,185.500000,185.500000,34747000
2017-02-13,186.500000,188.000000,186.500000,187.500000,187.500000,25124000
2017-02-14,189.000000,190.000000,187.500000,187.500000,187.500000,45696000
2017-02-15,187.000000,189.500000,186.500000,189.000000,189.000000,39347000
2017-02-16,190.000000,190.500000,188.000000,189.000000,189.000000,27018000
2017-02-17,190.000000,190.500000,189.000000,189.500000,189.500000,20389000
2017-02-18,null,null,null,null,null,null
2017-02-20,190.000000,190.500000,189.500000,190.000000,190.000000,13254000
2017-02-21,190.000000,190.000000,188.500000,190.000000,190.000000,31159000
2017-02-22,190.500000,191.000000,188.500000,188.500000,188.500000,25677000
2017-02-23,188.000000,189.500000,187.000000,188.500000,188.500000,35725000
2017-02-24,187.500000,190.500000,187.500000,189.000000,189.000000,22766000
2017-03-01,188.500000,188.500000,186.000000,186.000000,186.000000,46186000
2017-03-02,188.000000,188.500000,185.000000,186.000000,186.000000,39980000
